distance,confidence,lat,lon
2680,10,44.9694084,-93.5168688
2627,11,44.9694084,-93.516869
2662,13,44.9694084,-93.5168693
2686,16,44.9694084,-93.5168694
2690,18,44.9694084,-93.5168695
2675,20,44.9694084,-93.5168695
2707,22,44.9694084,-93.5168697
2649,24,44.9694083,-93.5168699
2668,23,44.9694084,-93.5168699
2704,23,44.9694084,-93.51687
2704,23,44.9694084,-93.51687
2714,22,44.9694086,-93.5168701
2721,22,44.9694086,-93.5168701
2702,20,44.9694086,-93.5168702
2702,20,44.9694086,-93.5168703
2664,20,44.9694086,-93.5168704
2661,18,44.9694086,-93.5168705
2644,17,44.9694085,-93.5168707
2625,16,44.9694085,-93.5168707
2611,14,44.9694085,-93.5168708
2698,13,44.9694084,-93.5168709
2655,13,44.9694084,-93.516871
2638,14,44.9694085,-93.516871
2687,15,44.9694085,-93.516871
2694,16,44.9694085,-93.5168709
2718,15,44.9694085,-93.5168709
2676,17,44.9694084,-93.5168707
2666,19,44.9694084,-93.5168706
2662,18,44.9694084,-93.5168705
2662,18,44.9694083,-93.5168702
2656,17,44.9694082,-93.51687
2624,14,44.9694082,-93.5168698
3084,11,44.9694082,-93.5168697
2739,13,44.9694082,-93.5168697
2761,10,44.9694082,-93.5168698
3905,5,44.9694083,-93.5168699
3905,5,44.9694083,-93.51687
3980,6,44.9694084,-93.5168704
4053,5,44.9694084,-93.5168706
4053,5,44.9694085,-93.5168709
4040,3,44.9694085,-93.5168709
3258,2,44.9694086,-93.5168713
3501,2,44.9694086,-93.5168716
3501,2,44.9694088,-93.5168721
2646,6,44.9694089,-93.5168725
2656,7,44.9694091,-93.5168729
2480,12,44.9694094,-93.5168735
2483,16,44.9694094,-93.5168735
2483,16,44.9694095,-93.5168738
2595,15,44.9694097,-93.5168743
2595,15,44.9694098,-93.5168746
2595,15,44.9694098,-93.5168749
2595,15,44.9694099,-93.5168752
2595,15,44.9694099,-93.5168752
2776,17,44.9694099,-93.5168754
2822,15,44.9694099,-93.5168756
2822,15,44.9694099,-93.5168757
2774,14,44.9694099,-93.5168758
2774,14,44.9694099,-93.5168759
2766,10,44.9694098,-93.5168758
2596,7,44.9694098,-93.5168758
2596,7,44.9694097,-93.5168758
2596,7,44.9694097,-93.5168757
3823,3,44.9694096,-93.5168758
4003,4,44.9694097,-93.5168759
4003,4,44.9694097,-93.516876
4003,4,44.9694098,-93.5168763
4003,4,44.9694098,-93.5168763
4061,4,44.9694099,-93.5168764
4148,5,44.9694101,-93.5168765
4148,5,44.9694103,-93.5168768
4148,5,44.9694104,-93.5168775
2688,4,44.9694108,-93.5168788
2688,4,44.969411,-93.5168793
3957,3,44.969411,-93.5168793
3957,3,44.9694112,-93.5168796
3981,2,44.9694114,-93.5168799
3981,2,44.9694112,-93.5168798
4029,1,44.969411,-93.5168794
4029,1,44.9694107,-93.516879
4029,1,44.9694105,-93.5168786
4483,2,44.9694105,-93.5168786
4714,3,44.96941,-93.5168777
4714,3,44.9694096,-93.5168771
4273,1,44.9694092,-93.5168761
4273,1,44.9694088,-93.5168754
4959,1,44.9694085,-93.5168746
4959,1,44.9694078,-93.5168734
4974,0,44.9694078,-93.5168734
4974,0,44.9694073,-93.5168723
4015,1,44.9694065,-93.5168707
3851,1,44.969406,-93.5168696
4020,2,44.9694055,-93.5168686
4020,2,44.969405,-93.5168671
4020,2,44.9694047,-93.5168661
4114,1,44.9694047,-93.5168661
4114,1,44.9694046,-93.5168646
4114,1,44.9694046,-93.5168637
3996,1,44.9694046,-93.5168628
3996,1,44.9694046,-93.5168615
4451,1,44.9694045,-93.5168606
4451,1,44.9694042,-93.5168592
4451,1,44.9694037,-93.5168581
3155,0,44.9694037,-93.5168581
2023,1,44.9694032,-93.516857
2147,0,44.9694023,-93.5168553
2060,0,44.9694017,-93.5168539
2060,0,44.9694008,-93.516852
2060,0,44.9694003,-93.5168507
2060,0,44.9693997,-93.5168495
2060,0,44.9693997,-93.5168495
2727,1,44.9693987,-93.5168477
2767,2,44.9693981,-93.5168466
3071,1,44.9693972,-93.5168449
3071,1,44.9693967,-93.5168437
2735,4,44.9693962,-93.5168426
2766,6,44.9693955,-93.5168411
2722,8,44.9693955,-93.5168411
2814,13,44.9693952,-93.5168404
2831,15,44.9693947,-93.5168392
2831,15,44.9693945,-93.5168385
2786,15,44.9693943,-93.5168379
2731,15,44.9693942,-93.5168371
2655,18,44.9693941,-93.5168366
2537,18,44.9693941,-93.5168366
2595,18,44.9693941,-93.5168358
2628,17,44.9693941,-93.5168353
2637,18,44.9693941,-93.5168348
2662,21,44.9693942,-93.5168343
2665,19,44.9693942,-93.5168339
2633,17,44.9693942,-93.5168334
2673,15,44.9693942,-93.5168334
2675,16,44.9693942,-93.5168331
2698,18,44.9693941,-93.5168328
2712,16,44.9693941,-93.5168323
2688,17,44.969394,-93.516832
2707,20,44.969394,-93.5168317
2669,20,44.969394,-93.5168316
2669,20,44.969394,-93.5168316
2673,18,44.969394,-93.5168314
2673,18,44.9693941,-93.5168312
2668,17,44.9693941,-93.5168309
2731,16,44.969394,-93.5168304
2731,16,44.969394,-93.51683
3956,9,44.9693939,-93.5168295
2693,14,44.9693937,-93.5168287
3869,8,44.9693937,-93.5168287
3824,3,44.9693936,-93.5168281
3949,6,44.9693935,-93.5168271
3980,4,44.9693934,-93.5168265
3979,3,44.9693934,-93.5168259
3979,3,44.9693933,-93.5168251
3807,3,44.9693933,-93.5168247
2594,6,44.9693933,-93.5168247
2594,6,44.9693932,-93.516824
2605,4,44.9693932,-93.5168237
2665,3,44.9693931,-93.5168233
2682,8,44.9693932,-93.5168228
2655,8,44.9693932,-93.5168225
2716,10,44.9693934,-93.516822
2746,11,44.9693934,-93.516822
2746,11,44.9693934,-93.5168217
2525,3,44.9693935,-93.5168213
2725,9,44.9693937,-93.5168208
2725,9,44.9693938,-93.5168206
2725,9,44.9693941,-93.5168202
2794,10,44.9693943,-93.51682
2785,9,44.9693943,-93.51682
2733,8,44.9693944,-93.5168197
2768,6,44.9693947,-93.5168195
2768,6,44.9693949,-93.5168195
2748,7,44.9693952,-93.5168194
2733,6,44.9693954,-93.5168194
2819,4,44.9693956,-93.5168194
2852,3,44.9693956,-93.5168194
2852,3,44.9693959,-93.5168193
2843,4,44.969396,-93.5168192
2738,4,44.9693961,-93.5168191
2753,6,44.9693961,-93.5168191
2764,5,44.9693961,-93.5168193
2764,5,44.9693961,-93.5168195
4048,1,44.9693961,-93.5168195
2819,5,44.9693962,-93.5168197
2738,5,44.9693963,-93.51682
2753,6,44.9693963,-93.5168202
2736,7,44.9693964,-93.5168204
2757,6,44.9693964,-93.5168208
2764,6,44.9693965,-93.5168209
2815,7,44.9693965,-93.5168209
2761,7,44.9693967,-93.5168213
2571,2,44.9693969,-93.5168216
2571,2,44.9693972,-93.5168219
2571,2,44.9693975,-93.5168222
2571,2,44.9693978,-93.5168227
3305,5,44.9693981,-93.5168229
2997,5,44.9693981,-93.516823
3056,4,44.9693981,-93.516823
3056,4,44.9693981,-93.5168231
2465,4,44.9693981,-93.5168233
2592,2,44.9693981,-93.5168237
2418,2,44.9693982,-93.5168241
2418,2,44.9693983,-93.5168242
2451,1,44.9693983,-93.5168242
2478,0,44.9693983,-93.5168243
2554,1,44.9693982,-93.5168245
4126,0,44.969398,-93.5168248
2620,1,44.9693978,-93.5168253
2630,2,44.9693977,-93.5168256
2684,3,44.9693977,-93.516826
2690,6,44.9693977,-93.516826
2690,6,44.9693976,-93.5168265
2688,7,44.9693975,-93.5168268
2694,9,44.9693975,-93.5168272
4034,4,44.9693974,-93.5168275
3902,5,44.9693973,-93.5168278
2646,11,44.9693972,-93.5168283
3971,7,44.9693972,-93.5168287
3971,7,44.9693972,-93.5168287
3971,7,44.9693973,-93.5168291
3971,7,44.9693973,-93.5168292
3996,6,44.9693974,-93.5168294
4000,6,44.9693975,-93.5168297
4024,5,44.9693976,-93.51683
3935,1,44.9693976,-93.5168303
4066,3,44.9693976,-93.5168303
3919,1,44.9693977,-93.5168304
3914,0,44.9693977,-93.5168305
4081,2,44.9693977,-93.5168305
2630,1,44.9693978,-93.5168305
2630,1,44.9693978,-93.5168306
2633,1,44.9693978,-93.5168306
4086,1,44.9693977,-93.5168306
2732,2,44.9693977,-93.5168308
2793,3,44.9693975,-93.5168311
2793,3,44.9693973,-93.5168313
2793,3,44.969397,-93.5168316
2750,4,44.9693968,-93.5168317
2835,5,44.9693968,-93.5168317
2835,5,44.9693966,-93.5168318
2805,7,44.9693963,-93.516832
2805,7,44.9693961,-93.516832
3844,3,44.9693959,-93.5168322
2896,7,44.9693958,-93.5168323
2896,7,44.9693956,-93.5168324
2896,7,44.9693954,-93.5168326
2905,8,44.9693952,-93.5168327
2905,7,44.9693952,-93.5168327
3826,6,44.969395,-93.5168331
3826,6,44.9693948,-93.5168333
3728,6,44.9693947,-93.5168336
3806,4,44.9693945,-93.5168338
3754,3,44.9693944,-93.516834
3769,3,44.9693943,-93.5168341
3756,3,44.9693943,-93.5168341
3876,3,44.9693943,-93.5168341
2485,4,44.9693943,-93.5168343
2570,3,44.9693943,-93.5168343
2610,3,44.9693944,-93.5168343
2824,3,44.9693944,-93.5168342
2688,2,44.9693944,-93.5168342
2805,5,44.9693945,-93.5168342
2809,4,44.9693945,-93.5168341
2748,5,44.9693945,-93.5168339
2737,5,44.9693945,-93.5168338
2749,5,44.9693945,-93.5168336
2757,5,44.9693945,-93.5168335
2700,6,44.9693945,-93.5168335
2666,7,44.9693945,-93.5168335
2666,7,44.9693946,-93.5168335
2676,7,44.9693946,-93.5168336
2671,7,44.9693948,-93.5168334
2729,7,44.969395,-93.5168333
2729,7,44.9693952,-93.5168331
2729,7,44.9693956,-93.5168328
2735,9,44.9693958,-93.5168328
2726,8,44.9693958,-93.5168328
2723,9,44.9693962,-93.5168327
2788,9,44.9693964,-93.5168327
2791,10,44.9693966,-93.5168328
2794,9,44.9693968,-93.5168331
2784,9,44.9693969,-93.5168333
2901,7,44.9693971,-93.5168333
3049,7,44.9693971,-93.5168333
2997,9,44.9693973,-93.5168332
3062,8,44.9693975,-93.5168332
3062,8,44.9693978,-93.5168328
3824,5,44.9693978,-93.5168327
2878,7,44.9693978,-93.516833
2816,6,44.9693976,-93.5168333
2813,6,44.9693976,-93.5168333
4212,3,44.9693973,-93.5168336
3909,2,44.9693969,-93.5168343
2657,5,44.9693965,-93.5168349
2693,6,44.9693958,-93.5168356
2683,6,44.9693955,-93.516836
2683,6,44.9693951,-93.5168362
2742,6,44.9693946,-93.5168365
2554,4,44.9693946,-93.5168365
2721,5,44.9693943,-93.5168369
2732,5,44.9693937,-93.5168375
2778,5,44.9693934,-93.516838
2810,4,44.9693932,-93.5168384
2799,6,44.9693928,-93.516839
2800,8,44.9693925,-93.5168394
2800,8,44.9693925,-93.5168394
2800,8,44.9693922,-93.51684
2810,8,44.969392,-93.5168405
2817,9,44.9693919,-93.5168409
2764,10,44.9693916,-93.5168416
2750,9,44.9693914,-93.516842
3893,6,44.9693912,-93.5168425
4146,6,44.9693912,-93.5168425
4146,6,44.9693909,-93.5168427
4194,6,44.9693908,-93.5168429
2730,11,44.9693905,-93.5168432
2730,11,44.9693904,-93.5168434
2732,9,44.9693902,-93.5168435
2742,8,44.9693901,-93.5168435
2742,8,44.9693901,-93.5168435
2751,7,44.9693899,-93.5168436
4011,1,44.9693897,-93.5168436
4011,1,44.9693896,-93.5168436
3988,1,44.9693893,-93.5168437
3136,2,44.9693892,-93.5168438
2920,2,44.9693891,-93.5168439
2793,2,44.9693891,-93.5168439
2793,1,44.969389,-93.516844
0,0,44.969389,-93.516844
0,0,44.9693891,-93.516844
0,0,44.9693891,-93.516844
0,0,44.9693891,-93.5168439
0,0,44.9693891,-93.5168439
0,0,44.9693891,-93.5168439
0,0,44.9693891,-93.5168439
0,0,44.9693892,-93.5168438
0,0,44.9693893,-93.5168436
0,0,44.9693894,-93.5168435
0,0,44.9693895,-93.5168432
0,0,44.9693897,-93.516843
0,0,44.9693898,-93.5168428
0,0,44.9693898,-93.5168428
0,0,44.9693899,-93.5168427
0,0,44.9693899,-93.5168425
0,0,44.9693899,-93.5168421
0,0,44.9693899,-93.5168419
0,0,44.9693899,-93.5168416
0,0,44.9693899,-93.5168416
0,0,44.9693899,-93.5168415
0,0,44.9693899,-93.5168412
0,0,44.9693898,-93.516841
0,0,44.9693898,-93.5168408
0,0,44.9693898,-93.5168406
0,0,44.9693898,-93.5168404
0,0,44.9693898,-93.5168404
0,0,44.9693897,-93.5168401
0,0,44.9693897,-93.5168396
0,0,44.9693897,-93.5168393
0,0,44.9693897,-93.5168389
0,0,44.9693897,-93.5168388
0,0,44.9693897,-93.5168385
0,0,44.9693897,-93.5168381
0,0,44.9693897,-93.5168381
0,0,44.9693898,-93.5168378
0,0,44.9693898,-93.5168375
0,0,44.9693899,-93.5168373
0,0,44.9693899,-93.5168371
0,0,44.9693899,-93.5168368
0,0,44.9693899,-93.5168365
0,0,44.96939,-93.5168361
0,0,44.96939,-93.5168361
0,0,44.9693901,-93.5168357
0,0,44.9693902,-93.5168354
0,0,44.9693904,-93.5168349
0,0,44.9693905,-93.5168345
3314,0,44.9693907,-93.516834
3314,0,44.9693909,-93.5168337
3314,0,44.9693909,-93.5168337
2862,0,44.969391,-93.5168334
4040,0,44.9693911,-93.5168329
4040,0,44.9693913,-93.5168326
4040,0,44.9693915,-93.5168325
4040,0,44.9693917,-93.5168323
2743,0,44.9693918,-93.5168321
2638,0,44.9693918,-93.5168321
2638,0,44.9693921,-93.5168319
3464,0,44.9693922,-93.5168318
3578,0,44.9693925,-93.5168316
3578,0,44.9693926,-93.5168313
3578,0,44.9693928,-93.516831
4103,0,44.969393,-93.5168308
4016,0,44.969393,-93.5168308
4016,0,44.9693932,-93.5168306
4290,1,44.9693934,-93.5168305
4290,1,44.9693935,-93.5168305
4290,1,44.9693936,-93.5168304
4229,0,44.9693939,-93.5168304
4251,0,44.969394,-93.5168303
4251,0,44.969394,-93.5168303
4251,0,44.9693943,-93.5168302
0,0,44.9693946,-93.5168301
0,0,44.9693949,-93.51683
2331,0,44.9693954,-93.5168299
2331,0,44.9693956,-93.51683
0,0,44.9693956,-93.51683
0,0,44.9693961,-93.5168302
0,0,44.9693963,-93.5168303
2753,1,44.9693965,-93.5168304
2702,3,44.9693969,-93.5168305
2702,3,44.9693971,-93.5168306
2702,3,44.9693973,-93.5168305
2702,3,44.9693974,-93.5168305
3617,1,44.9693974,-93.5168305
3617,1,44.9693975,-93.5168304
3617,1,44.9693977,-93.5168302
4707,3,44.9693978,-93.5168301
4707,3,44.969398,-93.5168299
4707,3,44.9693982,-93.5168296
4347,3,44.9693984,-93.5168292
4347,3,44.9693987,-93.5168285
4377,2,44.9693987,-93.5168285
3056,2,44.9693989,-93.5168281
3037,1,44.9693992,-93.5168272
3056,2,44.9693994,-93.5168266
3134,2,44.9693995,-93.5168261
3134,2,44.9693998,-93.5168255
3134,2,44.9693998,-93.5168255
3572,0,44.9693999,-93.5168252
3572,0,44.9694001,-93.5168246
3306,2,44.9694003,-93.5168243
3306,2,44.9694006,-93.516824
3306,2,44.9694009,-93.5168235
3306,2,44.969401,-93.5168233
3770,1,44.969401,-93.5168233
3770,1,44.9694012,-93.5168229
3725,0,44.9694013,-93.5168227
3725,0,44.9694012,-93.5168223
3725,0,44.9694007,-93.5168211
0,0,44.9694006,-93.5168203
4088,1,44.9694005,-93.5168196
4022,3,44.9694006,-93.5168192
4022,3,44.9694006,-93.5168192
4022,3,44.9694007,-93.516819
4044,4,44.9694009,-93.5168186
4044,4,44.9694011,-93.5168184
4044,4,44.9694014,-93.5168182
3957,4,44.9694016,-93.5168182
3957,4,44.9694017,-93.5168183
3957,4,44.9694017,-93.5168183
3957,4,44.969402,-93.5168184
3957,4,44.9694022,-93.5168185
3325,13,44.9694025,-93.5168187
3325,13,44.9694027,-93.5168189
3291,9,44.9694028,-93.5168192
3291,9,44.9694031,-93.5168195
3291,9,44.9694033,-93.5168198
3291,9,44.9694033,-93.5168198
2234,9,44.9694035,-93.5168201
2234,9,44.9694036,-93.5168203
2234,9,44.9694037,-93.5168204
2234,9,44.9694039,-93.5168207
2234,9,44.9694039,-93.5168207
2234,9,44.9694039,-93.5168207
2234,9,44.9694039,-93.5168208
2234,9,44.969404,-93.5168209
0,0,44.969404,-93.5168208
0,0,44.9694043,-93.5168211
0,0,44.9694045,-93.5168217
0,0,44.9694051,-93.5168233
0,0,44.9694051,-93.5168233
0,0,44.9694055,-93.5168243
0,0,44.969406,-93.5168246
0,0,44.9694072,-93.5168217
0,0,44.9694083,-93.5168183
0,0,44.9694087,-93.5168127
0,0,44.9694081,-93.5168094
0,0,44.9694068,-93.5168072
0,0,44.9694068,-93.5168072
0,0,44.9694044,-93.5168059
0,0,44.9694032,-93.5168062
0,0,44.9694021,-93.5168071
0,0,44.9694019,-93.5168078
0,0,44.9694019,-93.5168082
0,0,44.9694019,-93.5168083
0,0,44.9694017,-93.5168085
0,0,44.9694017,-93.5168085
0,0,44.9694015,-93.516809
0,0,44.9694015,-93.5168093
0,0,44.9694015,-93.5168093
0,0,44.9694017,-93.5168092
0,0,44.9694018,-93.5168092
0,0,44.9694018,-93.5168092
0,0,44.9694019,-93.5168092
0,0,44.969402,-93.5168091
0,0,44.9694021,-93.5168089
0,0,44.9694023,-93.5168085
0,0,44.9694024,-93.5168081
0,0,44.9694027,-93.5168074
0,0,44.9694027,-93.5168074
0,0,44.9694028,-93.516807
0,0,44.9694028,-93.5168065
0,0,44.9694028,-93.5168057
0,0,44.9694028,-93.5168051
0,0,44.9694029,-93.5168043
0,0,44.969403,-93.5168037
3811,2,44.9694031,-93.5168031
3811,2,44.9694031,-93.5168031
3760,3,44.9694033,-93.5168023
5133,0,44.9694035,-93.5168021
5196,5,44.9694036,-93.5168016
5196,5,44.9694037,-93.5168013
5196,5,44.9694039,-93.5168012
5196,5,44.9694043,-93.516801
5196,5,44.9694043,-93.516801
5196,5,44.9694044,-93.5168011
5196,5,44.9694045,-93.5168012
5196,5,44.9694046,-93.5168012
5196,5,44.9694046,-93.5168011
5196,5,44.9694049,-93.5168008
5196,5,44.9694049,-93.5168008
5196,5,44.9694052,-93.5168007
1775,10,44.9694057,-93.516801
1656,15,44.9694061,-93.5168016
1656,15,44.9694065,-93.5168024
1853,25,44.9694071,-93.5168034
1830,30,44.9694076,-93.5168038
1830,30,44.9694076,-93.5168038
1796,40,44.9694086,-93.5168035
1797,45,44.9694094,-93.5168023
1803,50,44.9694101,-93.5168005
1813,60,44.9694111,-93.5167968
1821,65,44.9694118,-93.5167937
1839,75,44.9694122,-93.5167889
1830,80,44.9694122,-93.5167889
1830,90,44.9694123,-93.5167854
1830,90,44.9694121,-93.5167817
1831,100,44.9694115,-93.5167762
1837,100,44.969411,-93.5167724
1828,100,44.96941,-93.5167667
1840,100,44.9694092,-93.516763
1833,100,44.9694092,-93.516763
1816,100,44.9694085,-93.5167594
1841,100,44.9694075,-93.5167543
1846,99,44.9694068,-93.5167511
1855,99,44.9694057,-93.5167463
1865,99,44.9694051,-93.516743
1873,97,44.9694051,-93.516743
1873,97,44.9694046,-93.5167395
1845,91,44.9694038,-93.5167338
1858,89,44.9694032,-93.5167297
1851,86,44.969402,-93.5167236
1858,84,44.9694011,-93.5167194
1876,78,44.9694001,-93.5167147
1882,78,44.9693983,-93.5167085
1883,76,44.9693983,-93.5167085
1899,72,44.969397,-93.516706
1908,72,44.9693953,-93.516704
1882,72,44.9693944,-93.5167028
1884,72,44.9693937,-93.5167016
1885,71,44.969393,-93.5166997
1876,71,44.9693925,-93.5166985
1863,69,44.9693925,-93.5166985
1863,69,44.9693919,-93.516697
1843,68,44.9693915,-93.5166964
1803,73,44.9693912,-93.5166958
1784,76,44.9693909,-93.5166949
1815,81,44.9693908,-93.5166935
1814,84,44.9693907,-93.5166898
1801,84,44.9693907,-93.5166898
1819,86,44.9693908,-93.5166862
1864,90,44.9693907,-93.5166824
1918,90,44.9693905,-93.5166771
1927,80,44.9693901,-93.5166735
2060,83,44.9693901,-93.5166735
2097,79,44.9693897,-93.5166678
2145,77,44.9693893,-93.5166644
2212,79,44.9693889,-93.516661
2234,76,44.9693881,-93.5166553
2234,76,44.9693876,-93.5166514
2252,75,44.9693866,-93.5166452
2276,74,44.9693866,-93.5166452
2259,70,44.9693859,-93.5166406
2270,65,44.9693851,-93.5166359
2260,65,44.9693836,-93.5166293
2245,60,44.9693825,-93.5166247
2214,59,44.9693807,-93.516618
2220,56,44.9693794,-93.5166135
2220,56,44.9693783,-93.5166091
2198,56,44.9693783,-93.5166091
2184,56,44.9693769,-93.516603
2184,56,44.9693764,-93.5165992
2119,57,44.969376,-93.5165931
2099,56,44.9693757,-93.5165887
2052,52,44.9693754,-93.5165839
2034,43,44.9693748,-93.5165765
619,25,44.9693748,-93.5165765
558,29,44.9693745,-93.5165717
549,24,44.969374,-93.516564
549,24,44.9693737,-93.5165591
542,17,44.9693732,-93.5165547
542,17,44.9693721,-93.5165499
866,26,44.9693713,-93.5165479
797,31,44.9693713,-93.5165479
778,30,44.9693706,-93.5165458
767,25,44.9693703,-93.5165442
